customer_id,ID,first_name_male,last_name_male,address,free_email,ascii_company_email,city,company,company_email,credit_card_number,credit_card_expire,credit_card_security_code,credit_card_provider,currency,currency_code,date,date_of_birth,date_time,day_of_week,hostname,image_url,ipv4,ipv6,job,latlng,nif,password,phone_number,pricetag,profile,pyfloat,pyint,random_digit_not_null,random_int,region,rgb_color,secondary_address,state_name,swift,text,timezone,url,user_agent,user_name
8C529B33E3124E61B2985A64917C72A5,43,José,Rodrigo,"Acceso Camila Acuña 27
Murcia, 49097",npardoyahoo.com,bbarcenaquintero-arranz.org,Melilla,"Toledo, Gallardo and Pi",domenecheliseo4batlle.com,60438087920,08/32,586,JCB 15 digit,"('KES', 'Chelín keniano')",PEN,1987-06-04,2007-07-09,1984-12-15 20:44:17,viernes,srv-30.escalona.es,https://picsum.photos/964/561,130.209.67.99,cb60:5707:8675:ad9e:dbf1:5a0e:4a58:fc28,Agente de maniobras,"(Decimal('-1.042443'), Decimal('-135.735034'))",46336446W,4N2g0gMk^+,+34 949 83 57 23,"71,60 €","{'job': 'Montador de estructuras metálicas', 'company': 'Álvaro-Sabater', 'ssn': '600-53-3714', 'residence': 'Ronda Imelda Ariño 48\nJaén, 29750', 'current_location': (Decimal('-88.956623'), Decimal('-7.724879')), 'blood_group': 'AB-', 'website': ['https://www.zamora.org/', 'https://bustamante.com/'], 'username': 'artemio04', 'name': 'Dulce de Piñeiro', 'sex': 'F', 'address': 'Acceso de Flora Rovira 501 Piso 9 \nAlicante, 34401', 'mail': 'juliana70gmail.com', 'birthdate': datetime.date(1918, 12, 6)}",-5186928.55745148,5433,5,3413,Principado de Asturias,"8,162,104",Puerta 6,Valencia,NNTFESGY,"Voluptas placeat quasi. Reiciendis dignissimos sit qui. Iure iure perspiciatis fugiat sapiente quia.
Omnis commodi autem nisi cum pariatur. Recusandae mollitia tempora nisi sapiente.",America/Argentina/La_Rioja,http://www.carpio-machado.com/,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_4 rv:4.0; pa-IN) AppleWebKit/534.43.7 (KHTML, like Gecko) Version/4.0.1 Safari/534.43.7",samantaverdejo
72137AD6A4774DD2B19C43B07177CC5D,44,Agustín,Peiró,"Camino Wálter Esparza 475 Puerta 4 
Zamora, 49075",alexfrias4yahoo.com,ledesmaadolfocasanovas.net,Córdoba,Mate-Mulet,vmoraledasanmartin.es,4369811713393590,02/24,590,VISA 16 digit,"('CHF', 'Franco suizo')",NPR,2002-01-10,1910-09-27,1993-05-23 12:29:46,sábado,srv-24.falco.es,https://placeimg.com/3/238/any,133.33.34.43,1693:a38b:706c:4e10:9b7b:1065:e0f6:4f83,Mecánico y reparador de motores de avión,"(Decimal('53.3413325'), Decimal('118.383196'))",33799949T,y3d9AGtg(7,+34 807984722,"2,17 €","{'job': 'Expendedor de gasolineras', 'company': 'Roca, Tirado and Aparicio', 'ssn': '815-77-1910', 'residence': 'Callejón Chuy Dalmau 48\nCastellón, 47124', 'current_location': (Decimal('1.9886765'), Decimal('12.905640')), 'blood_group': 'A+', 'website': ['https://www.ibanez.es/', 'https://pellicer-planas.com/', 'http://www.blanca-amo.org/'], 'username': 'liliajulia', 'name': 'Borja Mateo Vendrell Samper', 'sex': 'M', 'address': 'Glorieta de Olalla Delgado 772 Puerta 3 \nMadrid, 43520', 'mail': 'juan-carlos733gmail.com', 'birthdate': datetime.date(1975, 11, 18)}",-25167048535904.2,7250,7,7556,Cataluña,"140,0,84",Piso 6,Melilla,KJQVESD0SFB,"Doloribus aperiam numquam blanditiis. Laboriosam ipsum necessitatibus deleniti minus.
Dolorum quo corrupti ex perspiciatis. Ducimus iusto deleniti expedita eligendi temporibus.",Europe/Berlin,http://www.peral-morante.com/,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/5.0),abelposada
55776A04E0064ED0B748DD63D23D3EDD,45,Vinicio,Linares,"Cuesta Fausto Higueras 234
Granada, 18713",artemio056yahoo.com,gabrielcocaalcolea.com,Baleares,"Verdugo, Ayllón and Marin",aurelianoavilestorralba.net,213177078488995,01/29,977,VISA 16 digit,"('CVE', 'Escudo de Cabo Verde')",NPR,2002-01-20,2020-09-07,2014-03-14 08:49:39,miércoles,web-58.nino-pintor.es,https://picsum.photos/221/591,119.3.27.19,d487:4513:99cc:cae4:4c09:22d1:16c8:7822,Archivista,"(Decimal('-20.581456'), Decimal('91.191516'))",84745997J,_rR1Iv5pd$,+34729 485 802,"81,03 €","{'job': 'Guardagujas', 'company': 'Arranz, Frías and Palau', 'ssn': '003-96-4841', 'residence': 'Camino Omar Cardona 9\nÁlava, 44204', 'current_location': (Decimal('-70.3716305'), Decimal('133.966364')), 'blood_group': 'AB+', 'website': ['http://rosello-priego.com/', 'http://www.lopez.net/', 'https://ferran.es/', 'https://gallardo-luis.es/'], 'username': 'gaznar', 'name': 'Hugo Sanmartín Vidal', 'sex': 'M', 'address': 'Alameda de Juan Luis Vázquez 95 Piso 2 \nValladolid, 33577', 'mail': 'chicovisitacion1yahoo.com', 'birthdate': datetime.date(1983, 9, 29)}",6365979973775.42,8364,8,9518,Ciudad Autónoma de Ceuta,"179,226,220",Apt. 84,Guipúzcoa,DGCDES8A,Voluptate vero vero optio perferendis tempora. Odit odio voluptatem quidem aliquid tenetur. Voluptas nisi esse reiciendis vel asperiores.,Asia/Manila,http://www.guijarro.es/,Opera/8.54.(Windows NT 6.2; se-NO) Presto/2.9.179 Version/10.00,nazaretandrade
C2F44CBCF2214EEE80D5647B44CB3F56,46,Luciano,Quintana,"C. Ana Sofía Losada 81 Puerta 3 
Pontevedra, 06560",villalongaalbino4yahoo.com,beltrancletoartigas.org,Valladolid,Blanca-Díez,dayllonpeinado-borja.org,3557608051873694,06/31,481,VISA 16 digit,"('GNF', 'Franco guineano')",AMD,2002-01-19,2007-02-25,2021-07-19 19:39:21,sábado,web-98.leal.org,https://placeimg.com/822/1016/any,26.194.36.73,d28a:93d3:753f:cafc:d16b:a060:6fae:ae25,Ecónomo y mayordomos domésticos,"(Decimal('42.134930'), Decimal('75.776869'))",70828009S,)mumHCwim6,+34820 400 379,"839,16 €","{'job': 'Artista plástico', 'company': 'Company-Crespi', 'ssn': '745-80-6735', 'residence': 'Glorieta Amelia Alba 1 Apt. 09 \nValencia, 26058', 'current_location': (Decimal('-55.209783'), Decimal('-90.162287')), 'blood_group': 'AB-', 'website': ['https://www.olmedo-ramos.com/'], 'username': 'caridadugarte', 'name': 'Celestino Robledo Bejarano', 'sex': 'M', 'address': 'Camino de Artemio Pedro 39 Apt. 79 \nLa Rioja, 32794', 'mail': 'villanuevaevaristoyahoo.com', 'birthdate': datetime.date(1984, 12, 3)}",-94013144571.487,8099,7,9114,Comunidad Foral de Navarra,"72,42,45",Piso 0,Segovia,EKDTES3YJPK,"Suscipit deleniti temporibus quis cum similique dolorem neque. Animi cupiditate sapiente debitis.
Facilis temporibus molestias architecto laborum culpa. Porro dignissimos quos tempore.",Asia/Bahrain,https://www.olmedo.net/,Opera/9.54.(Windows CE; lij-IT) Presto/2.9.161 Version/12.00,laura51
BB6EEFDF68534585AE2BFC01FCE9186A,47,Diego,Cadenas,"Calle Anabel Sandoval 84
Badajoz, 19328",vgalindo2hotmail.com,pazbarrena7marti.org,Lugo,Seco-Bauzà,juliancano9duque.es,344655313064467,08/27,7177,VISA 16 digit,"('SVC', 'Colón salvadoreño')",YER,2014-12-24,1999-05-31,2014-09-02 13:56:34,sábado,web-55.rodriguez.com,https://placekitten.com/763/111,46.250.98.61,f7fc:8ed2:e301:93d3:e0f7:c89:205d:74d6,"Director de empresas de abastecimiento, distribución y afines","(Decimal('-58.7254685'), Decimal('132.260682'))",34538708E,^0P9lrLg*0,+34 901 06 54 72,"2,32 €","{'job': 'Profesional de medicina', 'company': 'Carretero Group', 'ssn': '330-01-2559', 'residence': 'Cañada de Concha Portero 55\nÁvila, 51293', 'current_location': (Decimal('-17.614147'), Decimal('159.138643')), 'blood_group': 'B+', 'website': ['http://www.arana.com/', 'http://fabra.es/'], 'username': 'tamara26', 'name': 'Gonzalo Zurita Macias', 'sex': 'M', 'address': 'Ronda Azahara Cerro 20\nHuesca, 23859', 'mail': 'chemapinolgmail.com', 'birthdate': datetime.date(2014, 6, 11)}",-134307.588279441,2224,9,6816,País Vasco,"238,41,28",Apt. 17,Baleares,VRICESGW,"Voluptatum eligendi totam quis voluptas. Ea doloribus minima.
Cum expedita nulla. Reprehenderit quas est dolores quam dolorum assumenda. Voluptatem amet maiores cum voluptas.",Africa/Dakar,http://www.vizcaino.net/,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/4.1),ralamo
76B18A6CDB1047579E086C3ABA93BF05,48,Bautista,Carreño,"Cuesta de Fausto Villegas 9 Puerta 9 
Córdoba, 07188",jordan16yahoo.com,octaviaescolanoiniesta.com,Vizcaya,"Caparrós, Anguita and Lucena",wmorcillosanabria.com,3532401733521224,07/31,335,Maestro,"('SZL', 'Lilangeni')",NZD,1981-07-27,1919-08-15,1973-05-09 14:40:27,sábado,laptop-26.luis.org,https://placeimg.com/857/411/any,223.99.36.219,ab20:cf1d:fcf:d335:5706:6796:78a0:613,Profesional de partería,"(Decimal('-83.0615715'), Decimal('127.194475'))",81243898D,s51zWwq8^e,+34927 48 58 08,"790,98 €","{'job': 'Coreógrafo', 'company': 'Aguilar, Prat and Viana', 'ssn': '343-30-4844', 'residence': 'Camino de Herminia Montalbán 9\nCantabria, 16035', 'current_location': (Decimal('-69.5478995'), Decimal('179.649613')), 'blood_group': 'A-', 'website': ['https://nadal.com/', 'https://guzman.es/', 'https://www.valbuena.org/'], 'username': 'rupertomaza', 'name': 'Félix del Martí', 'sex': 'M', 'address': 'Cuesta de Diana Reina 611 Apt. 47 \nCórdoba, 25973', 'mail': 'borjablascoyahoo.com', 'birthdate': datetime.date(1966, 3, 29)}",-515.54069463523,1812,1,3363,Galicia,"41,225,239",Puerta 9,Álava,OBQAESK05SL,"Et eaque eos odit natus. Culpa dolores temporibus placeat est optio aut.
Hic ratione maxime vitae sequi asperiores. Voluptas dicta quae ipsa et.",Pacific/Palau,https://canizares-bauza.es/,Opera/8.76.(Windows 98; fo-FO) Presto/2.9.172 Version/11.00,nfranco
AC420B4A376148E0B6467D02A96BB422,49,Óscar,Ródenas,"Alameda de Pánfilo Figueras 374 Apt. 89 
León, 04602",salmagro6gmail.com,scoellorius-planas.org,Valladolid,Vigil-Hierro,lara965tormo.net,4846280209877,02/30,72,VISA 13 digit,"('QAR', 'Riyal catarí')",SDG,2018-11-20,1926-07-03,2005-10-03 22:29:46,jueves,lt-01.miguel.net,https://picsum.photos/585/753,197.53.146.214,36e3:1746:4632:ef03:1b87:c7aa:9ec6:bd81,Guardián de prisión,"(Decimal('-0.9896485'), Decimal('-152.759593'))",75912704P,R&2L2nyWz*,+34885 59 64 34,"6.039,31 €","{'job': 'Expendedor de gasolineras', 'company': 'Márquez-Alonso', 'ssn': '827-48-2538', 'residence': 'Paseo Máximo Carro 3 Apt. 40 \nToledo, 45627', 'current_location': (Decimal('58.5209665'), Decimal('-77.281526')), 'blood_group': 'O-', 'website': ['https://www.fuertes.com/', 'https://www.sacristan.net/'], 'username': 'eliseomena', 'name': 'Herberto Iñiguez Enríquez', 'sex': 'M', 'address': 'Ronda de Noa Viana 48 Piso 8 \nBarcelona, 38018', 'mail': 'susanita66yahoo.com', 'birthdate': datetime.date(1930, 2, 8)}",-57.4284956979783,1088,4,1652,Ciudad Autónoma de Melilla,"147,48,151",Puerta 5,Guadalajara,TEBLESDE,Id odio porro quae quasi. Dolor iure occaecati dolorem deleniti. Ducimus est doloremque nihil provident eveniet.,Asia/Tashkent,http://www.escriva.es/,Opera/9.18.(Windows NT 5.2; doi-IN) Presto/2.9.166 Version/11.00,riquelmeruth
BA29FF224EEC4C61A7F9CEA19DD17AC5,50,Cristian,Casares,"Rambla Lucila Menendez 43
Santa Cruz de Tenerife, 42615",omur8hotmail.com,maxi029crespi.net,Segovia,Gordillo-Pujadas,belen549sevillano-gimenez.org,213114534595063,03/26,576,American Express,"('EUR', 'Euro')",ISK,2019-06-22,1977-08-02,1986-04-20 02:47:46,viernes,laptop-69.tapia-aguila.com,https://placeimg.com/185/228/any,221.110.145.204,3172:7b86:e4e:4379:5a6a:cf35:a1e0:84f7,Técnico de telecomunicaciones,"(Decimal('1.4667635'), Decimal('123.651348'))",83801213T,)EPkj^FuO3,+34 883234277,"37.507,73 €","{'job': 'Profesor de música', 'company': 'Vendrell, Lobato and Losada', 'ssn': '331-76-4455', 'residence': 'Paseo de Irene Blasco 3\nSoria, 44491', 'current_location': (Decimal('23.624026'), Decimal('-112.285624')), 'blood_group': 'A-', 'website': ['https://www.melendez.org/', 'http://arranz.es/', 'https://sanchez.es/'], 'username': 'coronalerma', 'name': 'Rosalinda Flores Ibañez', 'sex': 'F', 'address': 'Pasaje de José Manuel Coll 6\nBurgos, 09411', 'mail': 'marcial56hotmail.com', 'birthdate': datetime.date(1979, 7, 30)}",8998176.7043521,6023,3,2000,Ciudad Autónoma de Melilla,"251,54,121",Apt. 01,Toledo,RDFKES0E,"Porro numquam id unde. Amet aspernatur repellat aliquid. Perspiciatis eveniet eveniet vel nisi ab fuga.
Eum impedit illo aut dolore. Quas quasi amet voluptas aut reiciendis minus.",Africa/Dakar,http://cabello-herranz.es/,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/3802-12-14 12:39:34 Firefox/3.8,diana00
06275CBD51984C7AA636E7BCB20C8D08,51,Pancho,Pineda,"Vial Samanta Osorio 992
Girona, 37793",flora97gmail.com,gallardovenceslas9leon.es,Vizcaya,Tirado Group,macariario2pedro.com,676118100285,04/32,752,Maestro,"('LSL', 'Loti lesothense')",AWG,1983-11-18,1919-04-01,1997-10-18 12:02:54,sábado,email-38.cardona.com,https://placekitten.com/420/745,46.134.202.208,6377:6363:a849:6367:a0f4:d886:c0fb:6dce,"Gerente de sucursales de bancos, de servicios financieros y de seguros","(Decimal('-50.2521845'), Decimal('-68.588257'))",92179840A,^9VN4oM_^4,+34845 76 31 77,"9.409,03 €","{'job': 'Carnicero', 'company': 'Cepeda-Rojas', 'ssn': '354-66-0384', 'residence': 'Glorieta Pepe Jiménez 42 Puerta 9 \nGranada, 26502', 'current_location': (Decimal('-8.163364'), Decimal('164.210329')), 'blood_group': 'O+', 'website': ['http://www.mesa.com/', 'https://segarra.es/', 'http://www.gabaldon.net/'], 'username': 'nidia62', 'name': 'Graciela Mármol Avilés', 'sex': 'F', 'address': 'Via de Oriana Caballero 43\nGuipúzcoa, 21315', 'mail': 'gsegoviayahoo.com', 'birthdate': datetime.date(1955, 5, 9)}",-309.576532456386,4389,3,3780,Cantabria,"199,63,144",Puerta 5,Segovia,SSMHESR0,"Praesentium ducimus eligendi expedita. Sapiente vel tenetur unde laborum ex.
Sapiente dignissimos facere optio. Autem expedita vel vitae. Ipsam reiciendis voluptas aperiam.",Africa/Algiers,http://cortes.org/,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/6351-04-15 04:18:47 Firefox/3.6.3,flor38
E2F672C3ACA2494FA284201077734700,52,Lázaro,Ocaña,"Alameda Serafina Gámez 41 Piso 4 
Melilla, 16003",carlos44yahoo.com,larreaeliseo9querol-morillo.com,La Coruña,"Feijoo, Gonzalo and Pineda",bbotella7garay.org,4384803424195,02/25,189,JCB 16 digit,"('BDT', 'Taka bangladesí')",UAH,1993-06-24,1953-07-31,2005-11-17 11:06:43,sábado,email-22.perera.es,https://placekitten.com/153/86,52.85.159.145,5e47:fd25:1b00:978b:b577:5658:377e:fa8,Prestamista,"(Decimal('62.036726'), Decimal('90.249142'))",71844410T,eL7CKU^gd$,+34 942902149,"988,90 €","{'job': 'Controlador de plagas y malas hierbas', 'company': 'Castilla PLC', 'ssn': '470-35-4589', 'residence': 'Vial Eustaquio Garzón 716\nVizcaya, 03404', 'current_location': (Decimal('-36.0003035'), Decimal('32.960658')), 'blood_group': 'AB-', 'website': ['http://toledo.es/'], 'username': 'sebastianpol', 'name': 'Danilo Miralles Quiroga', 'sex': 'M', 'address': 'Callejón de Domingo Verdugo 3 Puerta 3 \nTeruel, 02832', 'mail': 'lazarosantana3hotmail.com', 'birthdate': datetime.date(1944, 8, 28)}",6.87816182650903,1923,7,4794,Castilla y León,"186,132,149",Apt. 80,Guipúzcoa,JJHFESTWO1O,Quibusdam autem asperiores esse quisquam. Voluptatibus possimus voluptatibus libero. Doloribus cum repellat fugiat quibusdam officia enim.,Africa/Luanda,http://www.duarte-escalona.es/,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_3 rv:5.0; nl-NL) AppleWebKit/535.30.6 (KHTML, like Gecko) Version/4.1 Safari/535.30.6",victor78
2CF855AB920042C5A22410DDA5F57443,53,Tito,Fuentes,"C. de Virgilio Lerma 57
Zamora, 05659",candreshotmail.com,matairene1alvarez.com,Pontevedra,Riera-Casal,renata69villa.com,4410076574466450,04/28,338,Maestro,"('ANG', 'Florín de las Antillas Holandesas')",IRR,1976-04-17,1967-03-17,1976-04-10 17:48:00,martes,desktop-11.pavon.es,https://dummyimage.com/295x435,107.202.228.213,ced0:b150:ba8c:c0d:3bcc:ab25:8d42:fcb0,Peluqueros,"(Decimal('0.187822'), Decimal('-135.886747'))",42782861D,VAJyAik9q,+34987 039 039,"6.365,36 €","{'job': 'Secretario médicos', 'company': 'Guardia-Bonilla', 'ssn': '262-52-4542', 'residence': 'Avenida Herberto Martin 419 Piso 1 \nLa Rioja, 10982', 'current_location': (Decimal('-86.3639675'), Decimal('-108.488272')), 'blood_group': 'B+', 'website': ['https://www.melendez.es/', 'https://moreno.org/', 'https://www.cespedes.com/'], 'username': 'vidalmarquez', 'name': 'Felipa Lobo Barba', 'sex': 'F', 'address': 'Camino Odalis Pastor 16\nCantabria, 49851', 'mail': 'rosa11gmail.com', 'birthdate': datetime.date(1935, 12, 2)}",97568.3369763269,787,7,8762,Comunitat Valenciana,"230,56,39",Puerta 1,Almería,WXKUESST75X,Possimus odit natus sit explicabo nam. Sunt consectetur possimus accusantium earum aliquam.,Asia/Almaty,https://salamanca.es/,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_4; rv:1.9.6.20) Gecko/5739-02-01 00:32:46 Firefox/3.6.15,dominguezjordan
705B57B348F1417FB43D88C9314B8DE7,54,Ciríaco,Garzón,"Pasaje Florencia Coca 578
Badajoz, 36079",iferranhotmail.com,martincuadradovillalonga-mayo.com,Asturias,Canals PLC,eva-mariabatallavila.es,2720706785542900,04/26,611,VISA 16 digit,"('LBP', 'Libra libanesa')",RUB,2002-02-11,1972-09-14,1995-10-12 14:00:36,martes,email-50.plaza.com,https://placekitten.com/382/466,152.219.67.2,8e12:bc33:ef6b:bfb8:489a:37f8:5660:5c7d,Criador de ganado,"(Decimal('39.1628935'), Decimal('-120.142521'))",91335691T,f+8JLDkWeZ,+34 832 81 82 30,"961,57 €","{'job': 'Director de empresas de abastecimiento, distribución y afines', 'company': 'Lamas Ltd', 'ssn': '100-87-2249', 'residence': 'Via Olga Baró 19\nLeón, 34515', 'current_location': (Decimal('-24.545678'), Decimal('156.090223')), 'blood_group': 'AB+', 'website': ['https://www.espada.com/', 'https://ariza.com/', 'https://www.armas.com/'], 'username': 'ygalvez', 'name': 'Víctor Abril Pombo', 'sex': 'M', 'address': 'Pasaje Aristides Atienza 53\nCantabria, 37371', 'mail': 'modestarodriguez5hotmail.com', 'birthdate': datetime.date(2006, 3, 20)}",-1284359746977.76,1588,7,5254,Ciudad Autónoma de Ceuta,"147,54,179",Piso 4,Teruel,QHNOESCHEN5,"Esse cum asperiores itaque iusto. At deleniti officia a necessitatibus.
Necessitatibus possimus illo eligendi in aspernatur quisquam. Enim quae cupiditate natus.",Pacific/Fiji,https://barros.es/,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; ia-FR) AppleWebKit/532.44.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6532.44.7",carpiomarina
145339F4B85B4C43856FB133DAF97DED,55,Josué,Benet,"Calle de Eutropio Pallarès 30 Piso 8 
Tarragona, 02051",davilajose-angelyahoo.com,minguezborjaortega.net,Ávila,Matas-Molins,pelayoluchoalfaro-bertran.com,36915112654527,07/27,179,VISA 16 digit,"('TJS', 'Somoni tayiko')",HUF,1972-09-12,1938-03-25,2016-11-26 18:17:29,martes,laptop-23.segura-barragan.es,https://dummyimage.com/89x445,27.228.62.179,e421:fc58:eebf:b5ab:7640:f1c8:6128:8bef,Empleado de ventanillas de informaciones,"(Decimal('29.680762'), Decimal('23.559874'))",00153019T,9hAvs8Ql)6,+34 732127583,"87.421,11 €","{'job': 'Zoólogo', 'company': 'Ledesma PLC', 'ssn': '969-58-6105', 'residence': 'Calle Javier Aliaga 8 Apt. 18 \nZamora, 12955', 'current_location': (Decimal('14.3012405'), Decimal('15.680195')), 'blood_group': 'B-', 'website': ['http://valenzuela.net/', 'http://www.coloma.org/', 'http://www.figuerola.com/', 'https://www.salgado.es/'], 'username': 'fabiana65', 'name': 'Adán del Valentín', 'sex': 'M', 'address': 'Alameda Eloísa Riquelme 67\nLugo, 25417', 'mail': 'alesanchoyahoo.com', 'birthdate': datetime.date(1987, 12, 30)}",-4794114135.38296,4001,1,4931,Región de Murcia,"133,14,125",Apt. 79,Huesca,MTASES9YUVH,"Ipsam odio odio accusantium reprehenderit. Labore vitae nobis. Fuga soluta ad exercitationem quam.
Et quo eius repudiandae sunt ab. Voluptate pariatur debitis inventore quos.",Europe/Oslo,http://valencia.com/,Mozilla/5.0 (Windows 95; lo-LA; rv:1.9.0.20) Gecko/7316-08-22 11:48:45 Firefox/9.0,jalbero
476E79D449944D12A0AF8C680AAE8206,56,Juan Bautista,Cuadrado,"Acceso de Azahara Feijoo 102
Guipúzcoa, 24770",rodrigogermanyahoo.com,tleontello-farre.com,Huesca,Giralt Inc,urenaanacleto4serra.es,180010378208905,11/30,35,VISA 13 digit,"('PHP', 'Peso filipino')",CUP,1978-11-29,1987-07-06,1987-07-19 10:24:20,jueves,email-05.blanes.com,https://picsum.photos/953/1012,193.122.159.134,ed3a:b43b:d112:9197:64b1:6a37:4863:1587,Mecánico y reparador de máquinas agrícolas e industriales,"(Decimal('35.1278855'), Decimal('158.004294'))",92949512A,Wj2NSSdk$,+34 873 091 958,"28.812,73 €","{'job': 'Técnico en aparatos de diagnóstico y tratamiento médico', 'company': 'Santana-Alemán', 'ssn': '491-13-2353', 'residence': 'Cuesta Florencia Valderrama 52 Apt. 38 \nCeuta, 48689', 'current_location': (Decimal('82.558176'), Decimal('-65.618046')), 'blood_group': 'AB-', 'website': ['http://pina-canet.com/', 'http://pomares.com/', 'http://tapia.es/', 'http://www.cantero-torrijos.es/'], 'username': 'santoshilda', 'name': 'Prudencio Pont Cabo', 'sex': 'M', 'address': 'Pasaje Odalys Somoza 3\nCáceres, 46415', 'mail': 'alonso13gmail.com', 'birthdate': datetime.date(1908, 2, 28)}",0.28582847711369,4191,7,6059,Ciudad Autónoma de Ceuta,"212,55,240",Apt. 06,Asturias,PWOJES1VBG0,"Tenetur temporibus in ipsum aut quidem assumenda. Cumque voluptate eveniet quisquam.
Enim quas non eligendi nulla magnam. Veritatis ratione totam maxime.",Africa/Niamey,https://www.pinedo-sosa.es/,Opera/8.92.(X11; Linux x86_64; os-RU) Presto/2.9.176 Version/10.00,gelabertjose-manuel
A3A8FAE2D9594B9C8931699D5A65964B,57,Íñigo,Albero,"Glorieta de Amado Cortés 58 Piso 3 
Las Palmas, 10089",demetrio85yahoo.com,maria-luisa85urrutia-perello.es,Guipúzcoa,Gallo-Atienza,calnestorvalero-martin.es,501895214127,09/26,691,VISA 13 digit,"('DOP', 'Peso dominicano')",BBD,1974-06-01,1967-06-21,1993-12-07 04:45:41,martes,lt-91.castaneda.com,https://dummyimage.com/11x756,184.239.142.66,a4fb:ba7:26c:caf7:6626:b711:973f:1964,Controlador de instalaciones de procesamiento de productos químicos,"(Decimal('-33.3934415'), Decimal('-146.626883'))",26309792T,v1AVA6l^+,+34 948 601 156,"8.377,81 €","{'job': 'Director de publicidad y relaciones públicas', 'company': 'Barrena-Sedano', 'ssn': '348-20-1763', 'residence': 'Avenida María Cristina Marti 319\nSevilla, 18060', 'current_location': (Decimal('-63.1956105'), Decimal('-113.999947')), 'blood_group': 'AB-', 'website': ['http://andreu-antunez.es/', 'http://www.galan.es/', 'http://www.alvarado-carrasco.es/'], 'username': 'sergiocalvo', 'name': 'Chucho Dominguez Vilar', 'sex': 'M', 'address': 'C. de Lucila Almazán 37\nCáceres, 31657', 'mail': 'danfusteryahoo.com', 'birthdate': datetime.date(1986, 7, 9)}",6684990734367.4,3804,4,9979,Principado de Asturias,"252,149,128",Puerta 1,Lleida,SMMZES4P6VE,Ducimus facere id harum facilis. Recusandae odio modi cupiditate exercitationem eligendi. Inventore architecto cumque placeat.,Asia/Dubai,https://serra-sola.com/,Opera/8.87.(Windows 95; hsb-DE) Presto/2.9.167 Version/10.00,amaliagomez
5378BC2C1A6447D19A24D95A8E43DF3E,58,José Manuel,Marin,"Via Milagros Mendizábal 55 Puerta 7 
Cuenca, 38767",umulet1yahoo.com,nereida76palacios.net,Burgos,Posada Group,flaviohuguet4criado.net,3554997111102860,09/24,377,JCB 16 digit,"('CZK', 'Corona checa')",TWD,1985-07-21,1922-07-07,2013-11-13 13:33:21,martes,web-17.monreal-sebastian.com,https://dummyimage.com/611x296,14.173.7.61,3f97:90ee:76e4:eec2:d8a6:196e:a49:b22a,Zoólogo,"(Decimal('16.893408'), Decimal('-84.256041'))",25346078D,GQt^9Ns9^7,+34 811957038,"2.474,46 €","{'job': 'Supervisor de tiendas y almacenes', 'company': 'Cortes, Navarro and Sevillano', 'ssn': '619-27-3193', 'residence': 'Vial de Severo Villalonga 3 Piso 0 \nTarragona, 45677', 'current_location': (Decimal('85.5480835'), Decimal('33.693178')), 'blood_group': 'O+', 'website': ['https://buendia.es/', 'https://llobet.com/', 'http://www.trujillo-ayllon.com/'], 'username': 'sleon', 'name': 'Inmaculada Saturnina Alemany Muro', 'sex': 'F', 'address': 'Avenida de Lucas Garzón 93 Puerta 0 \nLa Coruña, 21107', 'mail': 'dafneasensio6gmail.com', 'birthdate': datetime.date(1984, 12, 22)}",-8268.9786678844,1646,5,7810,Aragón,"70,203,23",Apt. 95,Soria,VXIUESLI,"Iusto fugiat consectetur incidunt. Optio aspernatur quae repellendus.
Perspiciatis reiciendis animi voluptates totam. Maxime mollitia inventore.",America/St_Lucia,http://www.villanueva.org/,Opera/9.61.(X11; Linux x86_64; shs-CA) Presto/2.9.168 Version/10.00,sanchopaz
